path,name,code,sub-code,original-price,price,sale-price,options,headline,caption,abstract,explanation,additional1,additional2,additional3,relevant-links,ship-weight,taxable,release-date,temporary-point-term,point-code,meta-desc,template,sale-period-start,sale-period-end,sale-limit,sp-code,brand-code,yahoo-product-code,product-code,jan,isbn,delivery,astk-code,condition,product-category,spec1,spec2,spec3,spec4,spec5,spec6,spec7,spec8,spec9,spec10,display,sort,sp-additional
その他のワイン," シュピゲラウ・アディナ・プレスティジュ・ボルドー・ワイン・グラス（2客セット） / シュピゲラウ",3479,,7000,7000,,,-----------------------------,,,"国: Germany
地方: -----------------------
ブドウ品種: --------
インポーター: ADERIA
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,,,,,,,,,,,,1,99,
その他のワイン," シュピゲラウ・アディナ・プレスティジュ・シャンパーニュ・ワイン・グラス（2客セット） / シュピゲラウ",3480,,6500,6500,,,-----------------------------,,,"国: Germany
地方: -----------------------
ブドウ品種: --------
インポーター: ADERIA
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,,,,,,,,,,,,1,99,
その他のワイン," シュピゲラウ・アディナ・プレスティジュ・赤・ワイン・グラス（2客セット） / シュピゲラウ",3481,,6500,6500,,,-----------------------------,,,"国: Germany
地方: -----------------------
ブドウ品種: --------
インポーター: ADERIA
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,,,,,,,,,,,,1,99,
その他のワイン," シュピゲラウ・アディナ・プレスティジュ・白・ワイン・グラス（2客セット） / シュピゲラウ",3482,,6500,6500,,,-----------------------------,,,"国: Germany
地方: -----------------------
ブドウ品種: --------
インポーター: ADERIA
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:サヴォワ地方","2009 ヴァン・ド・ペイ・ダロブロジー・モンドゥーズ・キュヴェ・トラディション / ドメーヌ・プリウレ・サン・クリストフ",3856,,5000,5000,,,モンドゥーズの教皇,,,"国: France
地方: Savoie
ブドウ品種: モンドゥーズ100%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:プロヴァンス地方","1998 バンドール・キュヴェ・サン・フェレオル / ドメーヌ・ド・ラ・トゥール・デュ・ボン",3926,,11500,11500,,,,,,"国: France
地方: Provence
ブドウ品種: ムールヴェードル90%+グルナッシュ10%
インポーター: The Vine
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ローヌ河流域","1998 シャトーヌフ・デュ・パプ / ドメーヌ・シャルヴァン",4139,,18000,18000,,,,,,"国: France
地方: Vall?e du Rh?ne
ブドウ品種: グルナッシュ85%+シラー+ムールヴェードル+ヴァカレーズ15%
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
その他のワイン," -----------------------・ワイン・ラベル・コレクター / ",4145,,1000,1000,,,-----------------------------,,,"国: Japan
地方: 
ブドウ品種: --------
インポーター: NIHON CREATIVE CO.,LTD.
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,,,,,,,,,,,,1,99,
"赤ワイン
南アフリカ","2012 W.O. ・ウェスタン・ケープ・キュヴェ・パラディサム / クリスタルム",4239,,6000,6000,,,現地でも入手困難な新星ワイナリー,,,"国: South Africa
地方: Western Cape
ブドウ品種: グルナッシュ50%+サンソー30%+シラー20%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:アルザス地方","2009 ミュスカ・グラン・クリュ・キルヒベルグ / ドメーヌ・キンツレー",4464,,4500,4500,,,,,,"国: France
地方: Alsace
ブドウ品種: ミュスカ100%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ラングドック地方","1996 ヴァン・ド・ペイ・ド・レロー・オート・ヴァレ・デュ・ガサック 1500ml / マス・ド・ドマ・ガサック",4510,,25000,25000,,,,,,"国: France
地方: Languedoc
ブドウ品種: カベルネ・ソーヴィニヨン80%+その他10品種
インポーター: CLARET Co.ltd.
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ロワール河流域","1990 ブルグイユ・キュヴェ・グラン・モン / ドメーヌ・ピエール・ジャック・ドゥルエ",4573,,9000,9000,,,"上質なカベルネ・フランを造り出す生産者 ☆☆(B&D)",,,"国: France
地方: Vall?e de la Loire
ブドウ品種: カベルネ・フラン100%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ラングドック地方","1998 コトー・デュ・ラングドック / プリウレ・ド・サン・ジャン・ド・ベビアン",4644,,10000,10000,,,,,,"国: France
地方: Languedoc
ブドウ品種: シラー45%+グルナッシュ30%+ムールヴェードル25%
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ルーション地方","1997 コート・デュ・ルーシヨン・ヴィラージュ・キュヴェ・ムンタダ / ドメーヌ・ゴービー",4945,,16000,16000,,,,,,"国: France
地方: Roussillon
ブドウ品種: グルナッシュ45%+カリニャン45%+ムールヴェドル5%+シラー5%
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ルーション地方","1994 コート・デュ・ルーシヨン・ヴィラージュ・ヴィエイユ・ヴィーニュ / ドメーヌ・ゴービー",5020,,12000,12000,,,,,,"国: France
地方: Roussillon
ブドウ品種: グルナッシュ25%+カリニャン35%+ムールヴェードル10%+シラー30%
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
白ワイン,"2007 V.d.T.・プリセ・ゲヴェルツトラミネール / ベルテッリ",5099,,6800,6800,,,"""ガヤ""に並び立つ一流ピエモンテ",,,"国: Italy
地方: Piemonte
ブドウ品種: ゲヴェルツトラミネール100%
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ラングドック地方","1994 コトー・デュ・ラングドック / プリウレ・ド・サン・ジャン・ド・ベビアン",5113,,9000,9000,,,,,,"国: France
地方: Languedoc
ブドウ品種: シラー45%+グルナッシュ30%+ムールヴェードル25%
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ブルゴーニュ地方","2010 ブルゴーニュ・アリゴテ / ドメーヌ・ジャン・フランソワ・コシュ・デュリ",5116,,28000,28000,,,,,,"国: France
地方: Bourgogne
ブドウ品種: アリゴテ100%
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2002 ジュヴレ・シャンベルタン・ヴィエイユ・ヴィーニュ / ドメーヌ・セラファン・ペール・エ・フィス",5211,,16000,16000,,,"新樽の魔術師の造る長期熟成タイプのジュヴレ ☆☆☆(B&D)",,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ブルゴーニュ地方","2011 ブルゴーニュ・アリゴテ / ドメーヌ・ジャン・フランソワ・コシュ・デュリ",5223,,28000,28000,,,,,,"国: France
地方: Bourgogne
ブドウ品種: アリゴテ100%
インポーター: TIRE-BOUCHON
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ブルゴーニュ地方","2008 ブルゴーニュ・シャルドネ / ドメーヌ・ジャン・フランソワ・コシュ・デュリ",5228,,33000,33000,,,,,,"国: France
地方: Bourgogne
ブドウ品種: シャルドネ100%
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"甘口ワイン
フランス
フランス:ルーション地方","2006 リヴザルト・カリシア 500ml / ドメーヌ・ゴービー",5238,,5000,5000,,,,,,"国: France
地方: Roussillon
ブドウ品種: グルナッシュ100%
インポーター: RACINES
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1376,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:ラングドック地方","2011 ヴァン・ド・ペイ・ド・レロー / マス・ジュリアン",5309,,7000,7000,,,,,,"国: France
地方: Languedoc
ブドウ品種: カリニャン・ブラン+グルナッシュ・ブラン+クレレット+ルーサンヌ+ヴィオニエ+シュナン・ブラン
インポーター: MATSUNAKAYA
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"スパークリング
南アフリカ","N.V. W.O. ・ウェスタン・ケープ・ブリュット・レゼルヴ / コルマン",5329,,3300,3300,,,シャンパーニュ・スタイル・ワイナリー,,,"国: South Africa
地方: Western Cape
ブドウ品種: ピノ・ノワール52%+シャルドネ48%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
"スパークリング・ロゼ
南アフリカ","N.V. W.O. ・ウェスタン・ケープ・ブリュット・ロゼ / コルマン",5330,,3300,3300,,,シャンパーニュ・スタイル・ワイナリー,,,"国: South Africa
地方: Western Cape
ブドウ品種: ピノ・ノワール75%+シャルドネ25%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
"スパークリング
南アフリカ","N.V. W.O. ・ウェスタン・ケープ・ブリュット・シャルドネ / コルマン",5331,,4500,4500,,,シャンパーニュ・スタイル・ワイナリー,,,"国: South Africa
地方: Western Cape
ブドウ品種: シャルドネ100%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
"白ワイン
南アフリカ","2008 W.O. ・タルバッハ・リザーヴ・シュナン・ブラン / ライクス",5345,,5500,5500,,,1996年設立の高品質南アフリカワイン,,,"国: South Africa
地方: Western Cape
ブドウ品種: シュナン・ブラン100%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"赤ワイン
南アフリカ","2008 W.O. ・タルバッハ・プライベート・セラー・シラーズ / ライクス",5348,,4500,4500,,,1996年設立の高品質南アフリカワイン,,,"国: South Africa
地方: Western Cape
ブドウ品種: シラーズ100%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
南アフリカ","2009 W.O. ・タルバッハ・リザーヴ・シラーズ / ライクス",5349,,5500,5500,,,1996年設立の高品質南アフリカワイン,,,"国: South Africa
地方: Western Cape
ブドウ品種: シラーズ100%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
南アフリカ","2007 W.O. ・タルバッハ・エステート・シラーズ / ライクス",5351,,6500,6500,,,1996年設立の高品質南アフリカワイン,,,"国: South Africa
地方: Western Cape
ブドウ品種: シラー97%+ヴィオニエ3%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
南アフリカ","2012 W.O. ・スワートランド・ラール・レッド / ラール・ワインズ",5355,,4000,4000,,,南アフリカの超新星,,,"国: South Africa
地方: Western Cape
ブドウ品種: シラー80%+グルナッシュ20%
インポーター: RAFFINE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
甘口ワイン,"1998 ミュスカ・オットネル・トロッケンベーレン・アウスレーゼ・ツェシェンデン・ジーン・ヌメール・5 375ml / クラッハー",5400,,10000,10000,,,最高に完成された貴腐ワインの代名詞,,,"国: Austria
地方: Burgenland
ブドウ品種: ミュスカ・オットネル100%
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1376,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2012 ポマール / シャントレーヴ",5453,,8000,8000,,,日本人女性が造るエレガント・ブルゴーニュ,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: LUC Corporation
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2011 ジュヴレ・シャンベルタン・プルミエ・クリュ・キャピタ / ドメーヌ・トラペ・ペール・エ・フィス",5476,,18000,18000,,,,,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"シャンパーニュ
フランス","N.V. ヤン・アレクサンドル・ブリュット・セレクション / ヤン・アレクサンドル",5512,,6500,6500,,,リリース直後から美味しいシャンパーニュ,,,"国: France
地方: Champagne
ブドウ品種: シャルドネ65%+ピノ・ムニエ25%+ピノ・ノワール10%
インポーター: KINOSHITA INTERNATIONAL
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ローヌ河流域","2010 エルミタージュ・ファルコネ / ジャン・ルイ・シャーヴ・セレクション",5584,,8500,8500,,,エルミタージュの魔術師が造るネゴスもの,,,"国: France
地方: Vall?e du Rh?ne
ブドウ品種: シラー100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2010 ジュヴレ・シャンベルタン・ヴィエイユ・ヴィーニュ / ドメーヌ・セラファン・ペール・エ・フィス",5658,,12500,12500,,,"新樽の魔術師の造る長期熟成タイプのジュヴレ ☆☆☆(B&D)",,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: FINESSE
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:アルザス地方","2012 ピノ・ノワール・クロイツェル / ドメーヌ・リーフェル",5699,,4100,4100,,,"今後の活躍が楽しみな若い造り手 ☆☆(B&D)",,,"国: France
地方: Alsace
ブドウ品種: ピノ・ノワール100%
インポーター: Firadis
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"赤ワイン
フランス
フランス:ブルゴーニュ地方","2004 ジュヴレ・シャンベルタン・ヴィエイユ・ヴィーニュ / ドメーヌ・ベルナール・デュガ・ピィ",5754,,22000,22000,,,"カルト的な人気を誇る生産者,☆☆☆(RVF)",,,"国: France
地方: Bourgogne
ブドウ品種: ピノ・ノワール100%
インポーター: BERRY BROS & RUDD
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
"シャンパーニュ・ロゼ
フランス","1998 ルイナール・ドン・ルイナール・ロゼ / ルイナール",5785,,43200,43200,,,"最古のシャンパーニュ・メゾン ☆☆☆☆(B&D)",,,"国: France
地方: Champagne
ブドウ品種: シャルドネ83%+ピノ・ノワール17%
インポーター: BERRY BROS & RUDD
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1373,,,,,,,,,,,1,99,
食品,"商品表記 リンズィさんの「レザーウッドハニー」500g / オーストラリアン・ハニー・プロダクツ",5832,,3600,3600,,,-----------------------------,,,"国: Australia
地方: Tasmania
ブドウ品種: --------
インポーター: VAI & COMPANY LTD.
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,,,,,,,,,,,,1,99,
食品,"商品表記 リンズィさんの「レザーウッドハニー」280g / オーストラリアン・ハニー・プロダクツ",5833,,2200,2200,,,-----------------------------,,,"国: Australia
地方: Tasmania
ブドウ品種: --------
インポーター: VAI & COMPANY LTD.
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,,,,,,,,,,,,1,99,
食品,"商品表記 リンズィさんの「レザーウッドハニー」140g / オーストラリアン・ハニー・プロダクツ",5834,,1200,1200,,,-----------------------------,,,"国: Australia
地方: Tasmania
ブドウ品種: --------
インポーター: VAI & COMPANY LTD.
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,,,,,,,,,,,,1,99,
白ワイン,"1976 シャルツホフベルガー・リースリング / ヴァイングート・エゴン・ミュラー",5949,,140000,140000,,,ドイツが誇る世界最高峰の白ワイン生産者,,,"国: Germany
地方: Mosel
ブドウ品種: リースリング100%
インポーター: Herrenberger Hof
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
"白ワイン
フランス
フランス:アルザス地方","2012 ゲヴェルツトラミネール・レゼルヴ / ドメーヌ・ヴァインバック",5952,,4290,4290,,,,,,"国: France
地方: Alsace
ブドウ品種: ゲヴェルツトラミネール100%
インポーター: FWINES
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1372,,,,,,,,,,,1,99,
赤ワイン,"2010 ピノ・ノワール・リッジクレスト・ヴィンヤード / チュヘイラム",5991,,7200,7200,,,オレゴンワイン産業界のリーダー的存在,,,"国: United States
地方: Oregon
ブドウ品種: ピノ・ノワール100%
インポーター: VILLAGE CELLARS
",,,,,,1,,,,,IT03,,,,,,,,,,0,0,0,1371,,,,,,,,,,,1,99,
